"user_group","query_kind","start_time","end_time","queries","p50_ms","p95_ms","p99_ms","avg_ms","sum_read_bytes","max_memory_usage_bytes"
"user_xdr_log_search_readonly","Select","2026-01-21 10:30:00","2026-01-21 11:00:00",36,265,374.75,424.3499999999999,268.94444444444446,357204690,7601460
"user_xdr_log_search_readonly","Select","2026-01-21 11:00:00","2026-01-21 11:30:00",76,125,352.5,381.75,175.75,651685427,8790084
"user_xdr_log_search_readonly","Select","2026-01-21 11:30:00","2026-01-21 12:00:00",36,261.5,586.5,597.5,301.19444444444446,477886067,7899641
"user_xdr_log_search_readonly","Select","2026-01-21 12:00:00","2026-01-21 12:30:00",36,251,375,424.0499999999999,265.3333333333333,329256472,8932694
"user_xdr_log_search_readonly","Select","2026-01-21 12:30:00","2026-01-21 13:00:00",36,240,312.5,354.74999999999994,242.63888888888889,260214028,8330619
"user_xdr_log_search_readonly","Select","2026-01-21 13:00:00","2026-01-21 13:30:00",48,251.5,372.75,414.08000000000004,253.95833333333334,20848621831,7567831
"user_xdr_log_search_readonly","Select","2026-01-21 13:30:00","2026-01-21 14:00:00",36,242.5,375,381.65,253.94444444444446,213325711,13403017
"user_xdr_log_search_readonly","Select","2026-01-21 14:00:00","2026-01-21 14:30:00",40,300,716.5499999999995,1655.0099999999993,371.775,447468790,8090522
"user_xdr_log_search_readonly","Select","2026-01-21 14:30:00","2026-01-21 15:00:00",36,538.5,754,824.3999999999999,522.8611111111111,2038564513,8346030
"user_xdr_log_search_readonly","Select","2026-01-21 15:00:00","2026-01-21 15:30:00",36,396,536,550.85,403.75,2160133288,9828961
"user_xdr_log_search_readonly","Select","2026-01-21 15:30:00","2026-01-21 16:00:00",36,493,2191,2328.3,628.3611111111111,1986927307,19852203
"user_xdr_log_search_readonly","Select","2026-01-21 16:00:00","2026-01-21 16:30:00",81,189,420,698.0000000000017,212.09876543209876,1141527843,8684173
"user_xdr_log_search_readonly","Select","2026-01-21 16:30:00","2026-01-21 17:00:00",139,80,389.0999999999998,1230.2000000000014,149.67625899280574,462320811,8304583
"user_xdr_log_search_readonly","Select","2026-01-21 17:00:00","2026-01-21 17:30:00",36,269,353.25,360.25,266.3888888888889,346556406,8391780
"user_xdr_log_search_readonly","Select","2026-01-21 17:30:00","2026-01-21 18:00:00",36,245,353,369.4,256,460598198,7934974
"user_xdr_log_search_readonly","Select","2026-01-21 18:00:00","2026-01-21 18:30:00",36,246.5,312.5,343.4,244.75,326988674,8776554
"user_xdr_log_search_readonly","Select","2026-01-21 18:30:00","2026-01-21 19:00:00",36,256,583.75,786.4499999999996,291.27777777777777,386783926,8825519
"user_xdr_log_search_readonly","Select","2026-01-21 19:00:00","2026-01-21 19:30:00",36,309,726.5,853.75,352.0833333333333,639727418,11527865
"user_xdr_log_search_readonly","Select","2026-01-21 19:30:00","2026-01-21 20:00:00",36,293,396.5,408.95000000000005,285.3333333333333,553790644,7398780
"user_xdr_log_search_readonly","Select","2026-01-21 20:00:00","2026-01-21 20:30:00",49,411,107687.39999999982,280221.1199999989,24753.897959183672,275686511776,7812282
"user_xdr_log_search_readonly","Select","2026-01-21 20:30:00","2026-01-21 21:00:00",34,234,470.29999999999995,484.67999999999995,260.97058823529414,476296144,8126889
"user_xdr_log_search_readonly","Select","2026-01-21 21:00:00","2026-01-21 21:30:00",36,241.5,295,371.1999999999998,245.52777777777777,426744233,18887647
"user_xdr_log_search_readonly","Select","2026-01-21 21:30:00","2026-01-21 22:00:00",36,182,274.5,297.25,192.19444444444446,210225140,8221492
"user_xdr_log_search_readonly","Select","2026-01-21 22:00:00","2026-01-21 22:30:00",36,224.5,308.75,337.54999999999995,223.94444444444446,361037771,8080615
"user_xdr_log_search_readonly","Select","2026-01-21 22:30:00","2026-01-21 23:00:00",36,259,454.5,459.25,278.69444444444446,249173381,8437625
"user_xdr_log_search_readonly","Select","2026-01-21 23:00:00","2026-01-21 23:30:00",36,214,329.5,415.8999999999998,241.19444444444446,248336577,9801648
"user_xdr_log_search_readonly","Select","2026-01-21 23:30:00","2026-01-22 00:00:00",36,242,300.5,313.04999999999995,233.41666666666666,175390633,7824738
"user_xdr_log_search_readonly","Select","2026-01-22 00:00:00","2026-01-22 00:30:00",36,225.5,345.5,399.14999999999986,235.66666666666666,218760533,8367744
"user_xdr_log_search_readonly","Select","2026-01-22 00:30:00","2026-01-22 01:00:00",36,208,337.5,376.9,216.58333333333334,181992324,8289611
"user_xdr_log_search_readonly","Select","2026-01-22 01:00:00","2026-01-22 01:30:00",36,192,544.75,558.45,231.05555555555554,209286344,8905444
"user_xdr_log_search_readonly","Select","2026-01-22 01:30:00","2026-01-22 02:00:00",36,177.5,287.5,299.3,179.91666666666666,150855888,8414129
"user_xdr_log_search_readonly","Select","2026-01-22 02:00:00","2026-01-22 02:30:00",36,209,356.5,418.9999999999999,222.94444444444446,207877985,8431787
"user_xdr_log_search_readonly","Select","2026-01-22 02:30:00","2026-01-22 03:00:00",36,170.5,274.25,321.7999999999999,186.86111111111111,164074490,8317951
"user_xdr_log_search_readonly","Select","2026-01-22 03:00:00","2026-01-22 03:30:00",36,219,274.5,286.4,217.16666666666666,190241018,8812688
"user_xdr_log_search_readonly","Select","2026-01-22 03:30:00","2026-01-22 04:00:00",36,185.5,236,277.0999999999999,184.27777777777777,129967906,8944611
"user_xdr_log_search_readonly","Select","2026-01-22 04:00:00","2026-01-22 04:30:00",36,190,347.5,354.6,208.02777777777777,218031025,23339549
"user_xdr_log_search_readonly","Select","2026-01-22 04:30:00","2026-01-22 05:00:00",36,187,277,310.54999999999995,194.19444444444446,176225320,7997798
"user_xdr_log_search_readonly","Select","2026-01-22 05:00:00","2026-01-22 05:30:00",36,170.5,241.5,273.94999999999993,168.66666666666666,270910026,7897426
"user_xdr_log_search_readonly","Select","2026-01-22 05:30:00","2026-01-22 06:00:00",36,185.5,284,314.04999999999995,187.19444444444446,188765915,7526514
"user_xdr_log_search_readonly","Select","2026-01-22 06:00:00","2026-01-22 06:30:00",36,186,266.5,271.9,186.97222222222223,134761456,7599735
"user_xdr_log_search_readonly","Select","2026-01-22 06:30:00","2026-01-22 07:00:00",36,179.5,267,295.3,180.77777777777777,137501539,8715337
"user_xdr_log_search_readonly","Select","2026-01-22 07:00:00","2026-01-22 07:30:00",36,169,294.5,324.65,181.75,195059926,10345680
"user_xdr_log_search_readonly","Select","2026-01-22 07:30:00","2026-01-22 08:00:00",36,192,281.25,309.5,201.86111111111111,177175646,7513751
"user_xdr_log_search_readonly","Select","2026-01-22 08:00:00","2026-01-22 08:30:00",43,229,37377.89999999997,70676.05999999994,5453.627906976744,58591558369,8246315
"user_xdr_log_search_readonly","Select","2026-01-22 08:30:00","2026-01-22 09:00:00",69,664,82917.39999999998,208046.07999999804,28494.768115942028,435950532983,7941083
"user_xdr_log_search_readonly","Select","2026-01-22 09:00:00","2026-01-22 09:30:00",36,318,439.5,466.24999999999994,313.72222222222223,419708973,8530565
"user_xdr_log_search_readonly","Select","2026-01-22 09:30:00","2026-01-22 10:00:00",65,283,27365.19999999997,54300.19999999999,3459.2,93679559869,10736221
"user_xdr_log_search_readonly","Select","2026-01-22 10:00:00","2026-01-22 10:30:00",36,248,330.25,378.7499999999999,243.08333333333334,422504666,8813972
"user_xdr_log_search_readonly","Select","2026-01-22 10:30:00","2026-01-22 11:00:00",55,444,15063.099999999977,130028.3400000002,6714.090909090909,222574218046,34270318
"user_xdr_log_search_readonly","Select","2026-01-22 11:00:00","2026-01-22 11:30:00",36,318,413,419.25,311.19444444444446,960184247,20961045
"user_xdr_log_search_readonly","Select","2026-01-22 11:30:00","2026-01-22 12:00:00",36,236,352,381.24999999999994,244.41666666666666,437514542,9910449
"user_xdr_log_search_readonly","Select","2026-01-22 12:00:00","2026-01-22 12:30:00",36,252.5,439,523.9999999999999,289.30555555555554,387248181,10236463
"user_xdr_log_search_readonly","Select","2026-01-22 12:30:00","2026-01-22 13:00:00",36,229.5,385.5,425.2499999999999,247.97222222222223,437034149,9579813
"user_xdr_log_search_readonly","Select","2026-01-22 13:00:00","2026-01-22 13:30:00",36,295.5,418.25,444.79999999999995,311.22222222222223,388710880,8485161
"user_xdr_log_search_readonly","Select","2026-01-22 13:30:00","2026-01-22 14:00:00",36,215,445.75,632.5499999999997,236.13888888888889,364084899,8461361
"user_xdr_log_search_readonly","Select","2026-01-22 14:00:00","2026-01-22 14:30:00",36,108,155.25,160.95,113.63888888888889,6733824,7723278
"user_xdr_log_search_readonly","Select","2026-01-22 14:30:00","2026-01-22 15:00:00",36,100,133.25,151.54999999999995,102.08333333333333,10174427,7162210
"user_xdr_log_search_readonly","Select","2026-01-22 15:00:00","2026-01-22 15:30:00",36,101.5,149.25,153.65,106.02777777777777,7365740,7181862
"user_xdr_log_search_readonly","Select","2026-01-22 15:30:00","2026-01-22 16:00:00",36,97.5,141,143.6,99.36111111111111,9633527,7388146
"user_xdr_log_search_readonly","Select","2026-01-22 16:00:00","2026-01-22 16:30:00",36,101.5,139,144.6,106.08333333333333,3995662,7683462
"user_xdr_log_search_readonly","Select","2026-01-22 16:30:00","2026-01-22 17:00:00",36,95.5,281.75,303.79999999999995,115.91666666666667,8042573,13030322
"user_xdr_log_search_readonly","Select","2026-01-22 17:00:00","2026-01-22 17:30:00",36,98,129.25,146.29999999999998,99.77777777777777,10349128,7151950
"user_xdr_log_search_readonly","Select","2026-01-22 17:30:00","2026-01-22 18:00:00",36,97,133.5,137.6,100.86111111111111,10054228,7748479
"user_xdr_log_search_readonly","Select","2026-01-22 18:00:00","2026-01-22 18:30:00",36,92.5,124,131.54999999999998,94.52777777777777,10009799,7330467
"user_xdr_log_search_readonly","Select","2026-01-22 18:30:00","2026-01-22 19:00:00",36,92,120.75,129.65,95,7596697,7285077
"user_xdr_log_search_readonly","Select","2026-01-22 19:00:00","2026-01-22 19:30:00",36,90,125.25,159.79999999999993,96.05555555555556,8566863,7136871
"user_xdr_log_search_readonly","Select","2026-01-22 19:30:00","2026-01-22 20:00:00",36,98,132.75,138.9,101.69444444444444,5827772,7036614
"user_xdr_log_search_readonly","Select","2026-01-22 20:00:00","2026-01-22 20:30:00",36,90,114.75,117.65,90.91666666666667,6339095,7239868
"user_xdr_log_search_readonly","Select","2026-01-22 20:30:00","2026-01-22 21:00:00",36,97.5,124.25,125.65,99.38888888888889,6793355,6942488
"user_xdr_log_search_readonly","Select","2026-01-22 21:00:00","2026-01-22 21:30:00",36,97,127.5,140.04999999999998,98.61111111111111,6435826,6964238
"user_xdr_log_search_readonly","Select","2026-01-22 21:30:00","2026-01-22 22:00:00",36,98.5,136.5,154.79999999999998,100.08333333333333,7739418,6908782
"user_xdr_log_search_readonly","Select","2026-01-22 22:00:00","2026-01-22 22:30:00",36,100,135.25,142.25,104.33333333333333,6172652,7060117
"user_xdr_log_search_readonly","Select","2026-01-22 22:30:00","2026-01-22 23:00:00",36,96.5,125.5,159.89999999999992,98.41666666666667,8629693,6913331
"user_xdr_log_search_readonly","Select","2026-01-22 23:00:00","2026-01-22 23:30:00",36,96.5,131.5,141.85,98.33333333333333,7082112,6961585
"user_xdr_log_search_readonly","Select","2026-01-22 23:30:00","2026-01-23 00:00:00",36,92.5,131.5,134.95,96.58333333333333,6130535,7384020
"user_xdr_log_search_readonly","Select","2026-01-23 00:00:00","2026-01-23 00:30:00",36,95,144.5,211.5999999999999,101.27777777777777,3653336,7081280
"user_xdr_log_search_readonly","Select","2026-01-23 00:30:00","2026-01-23 01:00:00",36,91.5,106.5,111.89999999999999,90.36111111111111,4302245,6755792
"user_xdr_log_search_readonly","Select","2026-01-23 01:00:00","2026-01-23 01:30:00",36,91,136.5,161.2,97.13888888888889,3036885,7106749
"user_xdr_log_search_readonly","Select","2026-01-23 01:30:00","2026-01-23 02:00:00",36,87,135,144.65,95.66666666666667,4792934,12193777
"user_xdr_log_search_readonly","Select","2026-01-23 02:00:00","2026-01-23 02:30:00",36,90.5,124.25,137.5,92.97222222222223,4409106,6830366
"user_xdr_log_search_readonly","Select","2026-01-23 02:30:00","2026-01-23 03:00:00",36,93.5,123,127.54999999999998,95.86111111111111,4915692,7042373
"user_xdr_log_search_readonly","Select","2026-01-23 03:00:00","2026-01-23 03:30:00",36,95.5,109,115.25,92.22222222222223,5765335,6653112
"user_xdr_log_search_readonly","Select","2026-01-23 03:30:00","2026-01-23 04:00:00",36,95.5,124.75,156.79999999999995,99.25,5252784,6486150
"user_xdr_log_search_readonly","Select","2026-01-23 04:00:00","2026-01-23 04:30:00",36,90.5,112.75,116.94999999999999,93.47222222222223,6876470,7147511
"user_xdr_log_search_readonly","Select","2026-01-23 04:30:00","2026-01-23 05:00:00",36,96.5,119,123.54999999999998,97.38888888888889,8012784,6764106
"user_xdr_log_search_readonly","Select","2026-01-23 05:00:00","2026-01-23 05:30:00",36,89,117,118.29999999999998,91.25,6886983,6327339
"user_xdr_log_search_readonly","Select","2026-01-23 05:30:00","2026-01-23 06:00:00",36,88.5,111.5,116,90.83333333333333,7198868,6792695
"user_xdr_log_search_readonly","Select","2026-01-23 06:00:00","2026-01-23 06:30:00",36,90,118.75,137.64999999999998,94.52777777777777,8320534,6573750
"user_xdr_log_search_readonly","Select","2026-01-23 06:30:00","2026-01-23 07:00:00",36,90,118.75,154.54999999999993,94.94444444444444,8050897,6348675
"user_xdr_log_search_readonly","Select","2026-01-23 07:00:00","2026-01-23 07:30:00",36,87,109.25,111.3,89.13888888888889,6182736,6522998
"user_xdr_log_search_readonly","Select","2026-01-23 07:30:00","2026-01-23 08:00:00",36,90.5,120.25,125.3,94.13888888888889,6884083,6673038
"user_xdr_log_search_readonly","Select","2026-01-23 08:00:00","2026-01-23 08:30:00",36,89.5,126.75,157.09999999999997,95,10338458,7061169
"user_xdr_log_search_readonly","Select","2026-01-23 08:30:00","2026-01-23 09:00:00",155,71,443.4999999999997,1090.180000000003,125.33548387096774,108589371373,7732062
"user_xdr_log_search_readonly","Select","2026-01-23 09:00:00","2026-01-23 09:30:00",36,91.5,112.75,122.55,92.91666666666667,4576024,6840591
"user_xdr_log_search_readonly","Select","2026-01-23 09:30:00","2026-01-23 10:00:00",36,91,119,132.14999999999998,92.77777777777777,12260867,6805804
"user_xdr_log_search_readonly","Select","2026-01-23 10:00:00","2026-01-23 10:30:00",36,91.5,175.25,220.99999999999994,102.5,7108368,28624268
"user_xdr_log_search_readonly","Select","2026-01-23 10:30:00","2026-01-23 11:00:00",36,89,118.25,128.89999999999998,93.69444444444444,10807394,7456734
"user_xdr_log_search_readonly","Select","2026-01-23 11:00:00","2026-01-23 11:30:00",36,90,117,132.59999999999997,94.44444444444444,10548276,7148333
"user_xdr_log_search_readonly","Select","2026-01-23 11:30:00","2026-01-23 12:00:00",36,180,332.25,401.29999999999984,183.30555555555554,12665025,8215653
"user_xdr_log_search_readonly","Select","2026-01-23 12:00:00","2026-01-23 12:30:00",36,214,325.5,484.69999999999965,218.36111111111111,10515870,7705318
"user_xdr_log_search_readonly","Select","2026-01-23 12:30:00","2026-01-23 13:00:00",36,202.5,301.5,318.59999999999997,210.22222222222223,11127922,7825913
"user_xdr_log_search_readonly","Select","2026-01-23 13:00:00","2026-01-23 13:30:00",36,227.5,316.25,333.65,221.08333333333334,99229004,8263051
"user_xdr_log_search_readonly","Select","2026-01-23 13:30:00","2026-01-23 14:00:00",36,313,423,458.45,317.75,552780600,8191759
"user_xdr_log_search_readonly","Select","2026-01-23 14:00:00","2026-01-23 14:30:00",54,288.5,412,516.3899999999999,279.5740740740741,5033876289,9555768
"user_xdr_log_search_readonly","Select","2026-01-23 14:30:00","2026-01-23 15:00:00",50,284.5,1562.599999999999,3112.8799999999987,517.98,3335182073,96178578
"user_xdr_log_search_readonly","Select","2026-01-23 15:00:00","2026-01-23 15:30:00",62,257.5,417.9,1216.380000000001,293.48387096774195,19029288673,8547130
"user_xdr_log_search_readonly","Select","2026-01-23 15:30:00","2026-01-23 16:00:00",36,181,240.5,258.9,182.80555555555554,280789885,7962885
"user_xdr_log_search_readonly","Select","2026-01-23 16:00:00","2026-01-23 16:30:00",36,174.5,231.25,239.55,179.88888888888889,180809623,8368574
"user_xdr_log_search_readonly","Select","2026-01-23 16:30:00","2026-01-23 17:00:00",36,186.5,214.25,223.84999999999997,177.27777777777777,176828598,7992650
"user_xdr_log_search_readonly","Select","2026-01-23 17:00:00","2026-01-23 17:30:00",36,166.5,230.5,233.3,173.30555555555554,136141121,13616978
"user_xdr_log_search_readonly","Select","2026-01-23 17:30:00","2026-01-23 18:00:00",36,170,221,231.79999999999998,171,164637703,8518225
"user_xdr_log_search_readonly","Select","2026-01-23 18:00:00","2026-01-23 18:30:00",36,161,295.75,317.8,185.41666666666666,159248337,8530158
"user_xdr_log_search_readonly","Select","2026-01-23 18:30:00","2026-01-23 19:00:00",36,164.5,276.5,285.15,173.72222222222223,122021465,8285197
"user_xdr_log_search_readonly","Select","2026-01-23 19:00:00","2026-01-23 19:30:00",36,145.5,232,249.6,159.91666666666666,137647168,8337240
"user_xdr_log_search_readonly","Select","2026-01-23 19:30:00","2026-01-23 20:00:00",36,166,238.75,255.04999999999998,165.36111111111111,135890139,7992079
"user_xdr_log_search_readonly","Select","2026-01-23 20:00:00","2026-01-23 20:30:00",36,171,382.25,390.15,189.86111111111111,102619034,8403527
"user_xdr_log_search_readonly","Select","2026-01-23 20:30:00","2026-01-23 21:00:00",36,161,240,254.85,167.47222222222223,73787417,8183559
"user_xdr_log_search_readonly","Select","2026-01-23 21:00:00","2026-01-23 21:30:00",36,139.5,207.75,221.6,147.91666666666666,102789269,8137292
"user_xdr_log_search_readonly","Select","2026-01-23 21:30:00","2026-01-23 22:00:00",36,158,222,265.2999999999999,162,84030040,8761705
"user_xdr_log_search_readonly","Select","2026-01-23 22:00:00","2026-01-23 22:30:00",36,141,205.75,223.49999999999997,151.52777777777777,85111103,9102194
"user_xdr_log_search_readonly","Select","2026-01-23 22:30:00","2026-01-23 23:00:00",36,142.5,191,198.79999999999998,142.97222222222223,108068457,8795999
"user_xdr_log_search_readonly","Select","2026-01-23 23:00:00","2026-01-23 23:30:00",36,146,196.25,201.54999999999998,151.05555555555554,76691772,8224617
"user_xdr_log_search_readonly","Select","2026-01-23 23:30:00","2026-01-24 00:00:00",36,131.5,207.5,251.39999999999992,138.69444444444446,84311382,8701089
"user_xdr_log_search_readonly","Select","2026-01-24 00:00:00","2026-01-24 00:30:00",36,142.5,177.75,193.54999999999998,143.19444444444446,63601894,14750118
"user_xdr_log_search_readonly","Select","2026-01-24 00:30:00","2026-01-24 01:00:00",36,136.5,194,204.39999999999998,139.44444444444446,87601359,7894750
"user_xdr_log_search_readonly","Select","2026-01-24 01:00:00","2026-01-24 01:30:00",36,136,182.5,199.09999999999997,137.22222222222223,129400013,7629092
"user_xdr_log_search_readonly","Select","2026-01-24 01:30:00","2026-01-24 02:00:00",36,137,165.75,169.95,133.33333333333334,115303844,9315044
"user_xdr_log_search_readonly","Select","2026-01-24 02:00:00","2026-01-24 02:30:00",36,136,172.25,180.54999999999998,133.83333333333334,63674197,9440833
"user_xdr_log_search_readonly","Select","2026-01-24 02:30:00","2026-01-24 03:00:00",36,125,153.75,165.09999999999997,126.02777777777777,98527299,8561031
"user_xdr_log_search_readonly","Select","2026-01-24 03:00:00","2026-01-24 03:30:00",36,124,167.75,181.7,130.80555555555554,87016927,10439668
"user_xdr_log_search_readonly","Select","2026-01-24 03:30:00","2026-01-24 04:00:00",36,116,148,150.6,119.47222222222223,61641674,8841574
"user_xdr_log_search_readonly","Select","2026-01-24 04:00:00","2026-01-24 04:30:00",36,115.5,155.5,166.5,119.13888888888889,116773864,7968995
"user_xdr_log_search_readonly","Select","2026-01-24 04:30:00","2026-01-24 05:00:00",36,134,208.5,344.64999999999975,143.75,62933598,9541066
"user_xdr_log_search_readonly","Select","2026-01-24 05:00:00","2026-01-24 05:30:00",36,120.5,144,148.54999999999998,121.58333333333333,94146472,8265014
"user_xdr_log_search_readonly","Select","2026-01-24 05:30:00","2026-01-24 06:00:00",36,125,182.75,241.0499999999999,132.5,51253625,8689149
"user_xdr_log_search_readonly","Select","2026-01-24 06:00:00","2026-01-24 06:30:00",36,127.5,171.75,175.3,129.86111111111111,86816451,7686296
"user_xdr_log_search_readonly","Select","2026-01-24 06:30:00","2026-01-24 07:00:00",36,130.5,162.5,176.99999999999997,128.91666666666666,97600269,9633464
"user_xdr_log_search_readonly","Select","2026-01-24 07:00:00","2026-01-24 07:30:00",36,146,203.25,218.45,149.27777777777777,82321240,8002002
"user_xdr_log_search_readonly","Select","2026-01-24 07:30:00","2026-01-24 08:00:00",36,128.5,221,235.2,140.94444444444446,84516580,8785314
"user_xdr_log_search_readonly","Select","2026-01-24 08:00:00","2026-01-24 08:30:00",36,144.5,202,206.55,150.97222222222223,77926784,9444294
"user_xdr_log_search_readonly","Select","2026-01-24 08:30:00","2026-01-24 09:00:00",36,158,229,238.25,161.61111111111111,104798720,14070209
"user_xdr_log_search_readonly","Select","2026-01-24 09:00:00","2026-01-24 09:30:00",36,140,184.25,188.25,141.30555555555554,123694563,8296747
"user_xdr_log_search_readonly","Select","2026-01-24 09:30:00","2026-01-24 10:00:00",36,150.5,191.75,208.95,147.52777777777777,124543092,8100516
"user_xdr_log_search_readonly","Select","2026-01-24 10:00:00","2026-01-24 10:30:00",36,141.5,262.25,345.9499999999998,165.80555555555554,172330698,8264430
"user_xdr_log_search_readonly","Select","2026-01-24 10:30:00","2026-01-24 11:00:00",60,151.5,247.64999999999984,351.87,157.61666666666667,3017524623,7802525
"user_xdr_log_search_readonly","Select","2026-01-24 11:00:00","2026-01-24 11:30:00",36,140.5,223,248.95000000000002,147.86111111111111,130439648,8131472
"user_xdr_log_search_readonly","Select","2026-01-24 11:30:00","2026-01-24 12:00:00",36,143,194.5,210.04999999999998,144.83333333333334,119674026,8390043
"user_xdr_log_search_readonly","Select","2026-01-24 12:00:00","2026-01-24 12:30:00",36,147.5,242.5,259.9,153.80555555555554,122621766,8597957
"user_xdr_log_search_readonly","Select","2026-01-24 12:30:00","2026-01-24 13:00:00",36,137,204.5,250.89999999999992,143.63888888888889,128534195,13786405
"user_xdr_log_search_readonly","Select","2026-01-24 13:00:00","2026-01-24 13:30:00",36,140.5,210.75,227.7,146.25,81405202,8379956
"user_xdr_log_search_readonly","Select","2026-01-24 13:30:00","2026-01-24 14:00:00",36,144,232.75,251.95,153.33333333333334,112982450,8733349
"user_xdr_log_search_readonly","Select","2026-01-24 14:00:00","2026-01-24 14:30:00",36,160,207.5,235.64999999999995,157.80555555555554,100818668,9127446
"user_xdr_log_search_readonly","Select","2026-01-24 14:30:00","2026-01-24 15:00:00",36,166,212.5,221.14999999999998,167.33333333333334,126040556,8427455
"user_xdr_log_search_readonly","Select","2026-01-24 15:00:00","2026-01-24 15:30:00",36,155,208.5,236.85,155.11111111111111,171645481,8379964
"user_xdr_log_search_readonly","Select","2026-01-24 15:30:00","2026-01-24 16:00:00",36,174,397.75,456.49999999999994,187.5,154824192,8009304
"user_xdr_log_search_readonly","Select","2026-01-24 16:00:00","2026-01-24 16:30:00",36,163.5,222,231.65,166.91666666666666,117394078,8480524
"user_xdr_log_search_readonly","Select","2026-01-24 16:30:00","2026-01-24 17:00:00",36,163,251,262.6,174.91666666666666,144828958,8850244
"user_xdr_log_search_readonly","Select","2026-01-24 17:00:00","2026-01-24 17:30:00",36,155.5,253.5,272.6,162.30555555555554,148746686,7903253
"user_xdr_log_search_readonly","Select","2026-01-24 17:30:00","2026-01-24 18:00:00",36,166.5,269.5,286.75,181.52777777777777,150122269,8448597
"user_xdr_log_search_readonly","Select","2026-01-24 18:00:00","2026-01-24 18:30:00",36,144,197.5,234.84999999999997,149.38888888888889,129036240,8209625
"user_xdr_log_search_readonly","Select","2026-01-24 18:30:00","2026-01-24 19:00:00",36,164.5,200.25,230.79999999999995,159.58333333333334,144238470,8946501
"user_xdr_log_search_readonly","Select","2026-01-24 19:00:00","2026-01-24 19:30:00",36,168,331.25,377.29999999999995,185.86111111111111,178836811,8505849
"user_xdr_log_search_readonly","Select","2026-01-24 19:30:00","2026-01-24 20:00:00",36,146,195.25,206.39999999999998,148.66666666666666,80480907,14476093
"user_xdr_log_search_readonly","Select","2026-01-24 20:00:00","2026-01-24 20:30:00",36,154,215.5,244.29999999999993,161.61111111111111,153016756,7626649
"user_xdr_log_search_readonly","Select","2026-01-24 20:30:00","2026-01-24 21:00:00",36,136,176,216.34999999999994,140.88888888888889,120946765,8652598
"user_xdr_log_search_readonly","Select","2026-01-24 21:00:00","2026-01-24 21:30:00",36,143,184.5,193.54999999999998,147.19444444444446,154029583,8718302
"user_xdr_log_search_readonly","Select","2026-01-24 21:30:00","2026-01-24 22:00:00",36,153,240.75,274,156.88888888888889,91626662,9220027
"user_xdr_log_search_readonly","Select","2026-01-24 22:00:00","2026-01-24 22:30:00",36,135.5,215.75,237.89999999999995,144.61111111111111,118694296,7742219
"user_xdr_log_search_readonly","Select","2026-01-24 22:30:00","2026-01-24 23:00:00",36,133.5,182,198.15,138,94855888,8630210
"user_xdr_log_search_readonly","Select","2026-01-24 23:00:00","2026-01-24 23:30:00",36,137,184.5,192.5,139.58333333333334,105896532,9546441
"user_xdr_log_search_readonly","Select","2026-01-24 23:30:00","2026-01-25 00:00:00",36,136.5,193,221.39999999999998,142.02777777777777,118892529,28406312
"user_xdr_log_search_readonly","Select","2026-01-25 00:00:00","2026-01-25 00:30:00",36,136.5,187.5,206.85,144.66666666666666,75910843,8994709
"user_xdr_log_search_readonly","Select","2026-01-25 00:30:00","2026-01-25 01:00:00",36,129,215.5,226.9,134.11111111111111,94316453,8721650
"user_xdr_log_search_readonly","Select","2026-01-25 01:00:00","2026-01-25 01:30:00",36,122.5,171.75,177.89999999999998,125.63888888888889,57419225,8235991
"user_xdr_log_search_readonly","Select","2026-01-25 01:30:00","2026-01-25 02:00:00",36,134.5,189.5,199.2,133.94444444444446,47117764,7758370
"user_xdr_log_search_readonly","Select","2026-01-25 02:00:00","2026-01-25 02:30:00",36,112,148.75,165.94999999999996,116.88888888888889,57449509,9044969
"user_xdr_log_search_readonly","Select","2026-01-25 02:30:00","2026-01-25 03:00:00",36,108,163,184.59999999999997,117.66666666666667,98448085,9097982
"user_xdr_log_search_readonly","Select","2026-01-25 03:00:00","2026-01-25 03:30:00",36,111,152.5,168.29999999999995,115.91666666666667,91120286,9038545
"user_xdr_log_search_readonly","Select","2026-01-25 03:30:00","2026-01-25 04:00:00",36,124,165,223.89999999999986,126.19444444444444,95206382,8962700
"user_xdr_log_search_readonly","Select","2026-01-25 04:00:00","2026-01-25 04:30:00",36,130,181.5,196.14999999999998,130.83333333333334,78237447,13816669
"user_xdr_log_search_readonly","Select","2026-01-25 04:30:00","2026-01-25 05:00:00",36,123,165.5,183.89999999999998,123.94444444444444,78422969,8929199
"user_xdr_log_search_readonly","Select","2026-01-25 05:00:00","2026-01-25 05:30:00",36,135.5,195.25,205.1,139.38888888888889,78244641,8095761
"user_xdr_log_search_readonly","Select","2026-01-25 05:30:00","2026-01-25 06:00:00",36,138.5,180.5,182.64999999999998,139.52777777777777,103965269,8118278
"user_xdr_log_search_readonly","Select","2026-01-25 06:00:00","2026-01-25 06:30:00",36,125,172.25,217.74999999999994,133.47222222222223,73343260,8665680
"user_xdr_log_search_readonly","Select","2026-01-25 06:30:00","2026-01-25 07:00:00",36,132,185,195.54999999999998,133.91666666666666,72873617,8258976
"user_xdr_log_search_readonly","Select","2026-01-25 07:00:00","2026-01-25 07:30:00",36,136,242,259.45,150.16666666666666,86073446,8068693
"user_xdr_log_search_readonly","Select","2026-01-25 07:30:00","2026-01-25 08:00:00",36,135,186.25,195.6,136.91666666666666,56260208,8219731
